Id,GroupId,MatchId,Assists,Boosts,Damage,TotalKnocks,HeadshotKills,Heals,KillPoints,Kills,KillStreaks,LongestKill,MatchDuration,MatchType,NumGroups,RankPoints,Revives,RideDistance,RoadKills,SwimDistance,TeamKills,VehicleDestroys,WalkDistance,WeaponsAcquired,WinPoints,WinPercentage
e080d4a655646b,bae09d88e00992,36a03abf9411c8,0,0,0,0,0,0,0,0,0,0,1384,solo-fpp,95,1500,0,0,0,0,0,0,368.2,2,0,0.4421
1c641f0c057fe3,1854277fb92187,304b075ee48f54,0,0,100,1,0,0,0,1,1,1.463,1375,squad-fpp,25,1555,0,0,0,0,0,0,62.88,3,0,0.037
b597e66974a6ec,0e1a82f91f9b26,8897a3aa6f0b5c,0,0,39,0,0,0,1082,0,0,0,1278,squad-fpp,28,-1,0,0,0,0,0,0,5.722,1,1504,0.1429
528c5d3fde5198,a69d29530369ee,75a3ed5107269f,0,0,0,1,0,0,0,0,0,0,1720,squad,28,1471,0,0,0,0,1,0,22.6,0,0,0.1071
a2bbe20aa8789d,926e8a09bab249,e36e4203ed4831,0,0,0,0,0,0,309,0,0,0,1377,duo,41,-1,0,0,0,0,0,0,0,0,765,0
fdcf4c163ab4bb,fff768eb7b684c,840a02beddbaed,1,0,81.98,0,0,0,0,0,0,0,1335,duo-fpp,47,1463,0,0,0,0,0,0,1313,2,0,0.6087
180382b939274f,6eb67f4e911b2b,e42ad930512b17,0,0,0,0,0,0,0,0,0,0,1327,duo-fpp,46,1508,0,0,0,0,0,0,93.32,0,0,0.125
c3d909381fcdc5,b7a5bb7c1706e0,ee3b84a20a2103,0,2,0,0,0,5,0,0,0,0,1895,duo,44,1700,0,3930,0,0,0,0,2907,6,0,0.7333
797dd60be83493,cb2f54f4c240e3,daa62e0e97a31c,0,1,175,2,0,3,0,1,1,38.51,1354,duo-fpp,48,1521,0,0,0,0,0,0,462,4,0,0.3542
3531a1ae9739da,350edc7604ce4b,63f61709d267c7,0,0,0,0,0,0,0,0,0,0,1879,squad-fpp,28,1500,0,0,0,0,0,0,1519,3,0,0.4074
50820adcefc866,212fc68772a25a,c9259d5a2a4f19,0,9,167.4,0,1,5,0,2,1,82.58,1801,solo,85,1500,0,4146,0,0,0,0,3592,7,0,0.9222
bf6960a8fe929e,abf0e2c2955d80,9808fc99c819bf,0,0,100,1,0,0,0,1,1,16.18,1898,squad,26,1413,0,0,0,0,0,0,1675,8,0,0.6538
16d4a3401c7e39,f001f8006f7436,6d41071266980e,0,0,0,0,0,0,0,0,0,0,1950,duo,45,1500,0,0,0,0,0,0,8.291,1,0,0.1957
971c9c5be43bcf,153b080811b02d,9274aa3f2527bf,0,0,0,0,0,0,0,0,0,0,1839,squad,27,1468,0,0,0,0,0,0,203.9,2,0,0.0357
db5dfa9c3f5916,a5953b243bb8a1,be63ce0b0f947f,0,1,28.59,0,0,0,1237,0,0,0,1262,duo-fpp,49,-1,0,0,0,0,0,0,684.4,3,1528,0.5208
d68447139d8657,476055f9390923,1e8798e43a32b8,0,0,96.75,0,0,0,0,0,0,0,1368,duo,47,1486,0,0,0,0,0,0,331.6,2,0,0.2292
56f90dd5f3794e,f369ab1d14519e,048bc7c3473d8c,0,0,0,0,0,0,0,0,0,0,1808,squad-fpp,29,1467,0,0,0,0,0,0,30.99,1,0,0.2857
e90696da5a0793,c245a5584504f9,213eae59d0dcf3,1,0,0,0,0,1,0,0,0,0,1380,squad-fpp,26,1464,0,0,0,0,0,0,420.8,5,0,0.8889
53c385473e85a0,b75976c86a8ca7,4bb7e9b5e786af,0,3,5.142,0,0,1,1254,0,0,0,1391,duo-fpp,50,-1,0,637.4,0,71.27,0,0,3171,3,1524,0.9592
c8353ccaaa2f7c,309efddabd843b,9b504433969144,0,0,28.08,0,0,0,0,0,0,0,1402,squad,26,1349,0,0,0,42.6,0,0,93.57,1,0,0.0769
a070b32fa320c4,daad233e61f86a,e865993e688bfc,0,3,184,0,0,9,1245,0,0,0,1703,squad-fpp,27,-1,0,2098,0,0,0,0,2813,5,1554,0.9259
992d44814ebe92,4320d4d9e7a935,49469bf1436faa,0,0,54.36,1,0,0,0,0,0,0,1785,squad-fpp,27,1498,0,0,0,0,0,0,208.4,2,0,0.037
d681a6f6817353,8175d693ae0b47,93c9c5c2ba2111,0,2,210.9,3,2,2,1193,4,2,42.15,1339,squad-fpp,31,-1,1,399.7,0,0,0,0,1728,3,1475,0.6774
3a878f94e8e659,2b49db787f631d,d417ea39e6a9a0,0,2,0,0,0,6,0,0,0,0,1959,duo-fpp,48,1500,0,3300,0,0,0,0,1042,5,0,0.5833
4e68f1601d1241,83d2681be1b9fb,6faaa8ec42aa85,1,0,2.105,0,0,0,1023,0,0,0,1970,duo-fpp,45,-1,0,4813,0,0,0,0,798.1,4,1511,0.4222
611e55518cfade,613294c4849db0,692eafcc1fdeef,0,4,278,3,0,1,1395,1,1,11.45,1420,duo-fpp,47,-1,1,0.1031,0,21.72,0,0,3875,4,1625,0.9787
9adf0e012acf11,3d64c65d1b0242,8fbd60251e4401,0,0,50.31,0,0,0,1000,0,0,0,1351,squad-fpp,28,-1,0,0,0,0,0,0,100.6,4,1500,0.1786
1615abd7062d41,9e888fbff2a36d,55d89296d27eef,0,2,59.16,0,1,1,0,1,1,168.1,1380,squad-fpp,30,1454,0,0,0,122.3,0,0,2385,5,0,0.8667
b1db886731dc5f,f0e93b093bbc0a,dbedd7f291d993,0,0,151.6,1,0,0,0,1,1,7.58,1413,squad-fpp,27,1548,0,0,0,0,0,0,179,2,0,0.5
e9867f69e86e7c,00c530b902a8ce,1467d040f15e56,0,0,56.44,0,0,0,0,1,1,12.84,1377,duo-fpp,46,1519,0,0,0,0,0,0,1984,2,0,0.8085
7b54c099ada9c6,827f4cab729bce,c96beeaa873885,0,0,53.32,0,0,0,0,0,0,0,1889,solo-fpp,93,1559,0,0,0,0,0,0,101.9,1,0,0.1579
59ab67a046cd9e,cbf9649791b45a,a09d9952eae593,0,0,84.15,0,0,0,0,0,0,0,1883,squad-fpp,29,1433,0,0,0,0,0,0,3861,4,0,0.7333
8ba88024464ac7,fceaceee1037da,38cda27bd5393e,0,0,100,1,0,0,0,0,0,0,1302,squad-fpp,27,1419,0,0,0,0,0,0,61.45,1,0,0.0357
7fe8ef62ea926f,ead796be26b739,a09a35cd928a53,0,1,153.8,1,0,0,0,1,1,4.873,1386,squad-fpp,28,1419,0,0,0,0,0,0,2054,5,0,0.6296
7bcee8bb5e90c0,a1f8acafe5c29c,856450c3d07f30,0,5,9.98,1,0,7,0,2,2,4.77,1780,squad-fpp,30,1516,2,1963,0,0,0,0,3799,4,0,0.8966
1fecfeb9bec37c,0dcff9a13d53f7,fffe53015be300,0,6,381.2,0,1,2,0,4,2,63.89,1882,solo-fpp,92,1510,0,0,0,0,0,0,2487,3,0,0.9375
639c7572ee615f,972c413bb48b2a,b7946a98c0db1c,0,0,22.44,0,0,0,1000,0,0,0,1805,squad-fpp,28,-1,0,0,0,0,0,0,260.9,2,1500,0.1852
b61be579852d1d,eb55f010bf9d73,680ff0e7852bf8,1,3,569.2,5,2,8,1000,3,1,63.22,1824,squad-fpp,25,-1,0,3994,0,12.97,0,0,3875,6,1500,0.84
2a28c8bd62d303,6556e9e0bd1cf4,56d08efd8be356,0,0,140.8,1,0,0,1356,0,0,0,1344,squad-fpp,30,-1,0,0,0,0,0,0,110,1,1460,0.1034
eb7a3e9f50eca5,fe3d74f737cd10,92338c2233be1a,0,5,778,0,3,2,1693,8,1,158.9,1387,solo-fpp,97,-1,0,0,0,0,0,0,2422,5,1506,1
345112a1ed5c9b,2d765964456af4,fce33f98208ebd,0,0,0,0,0,0,0,0,0,0,1353,duo-fpp,44,1458,0,0,0,0,0,0,20.9,0,0,0
f7026de779e2b5,31b6c860fa2f56,428490ec3d00fa,0,0,0,0,0,0,0,0,0,0,1756,squad-fpp,27,1385,0,0,0,0,0,0,942.8,2,0,0.1481
65a31689933d9d,d7b1452d047793,ab4f466b610ebd,0,0,100,1,0,0,1403,1,1,8.652,1108,squad-fpp,28,-1,0,0,0,0,0,0,471.7,4,1441,0.4138
df553669736a54,67f43a60cd7ba7,437d596c7c4a0f,0,0,0,0,0,0,1317,0,0,0,1319,squad-fpp,25,-1,0,0,0,0,0,0,145,1,1477,0.04
fd121e43530269,79cfda67f79076,43e3e712629eb9,0,1,529.8,4,0,6,0,3,2,54.33,1851,squad-fpp,27,1535,1,0,0,0,0,0,296.3,3,0,0.8519
33bfd3c771eefc,1d7c2d8cb64662,fe3977c44879a6,0,0,0,0,0,0,0,0,0,0,1359,squad-fpp,30,1307,0,0,0,0,0,0,44.6,0,0,0.3448
67e79b6a3aacc7,1c9169b09317bc,3a3f0763b3a692,0,0,79.2,0,0,0,0,1,1,18.27,1915,solo,91,1640,0,8677,0,0,0,0,664.9,4,0,0.4444
646b5e0fd9a295,b61a5667e06c2c,7cf7e4f2e3a287,0,0,150.3,0,0,0,1521,1,1,23.29,1370,solo-fpp,96,-1,0,0,0,0,0,0,848.7,5,1502,0.6082
0beca796d57f7b,6e898c5fb00a39,b5da2e7bb438fc,0,1,144.3,0,0,0,0,1,1,40.82,1869,solo,93,1499,0,0,0,0,0,0,1012,6,0,0.9263
280b4ae3cb0257,d3c1445b2d5f51,24e266721adb49,1,1,237.2,2,2,3,0,2,2,49.42,1888,duo-fpp,43,1498,1,1039,0,0,0,0,2557,4,0,0.6591
c8b6f8b64e7e0a,3d4d754a3a4afa,2d7244ff8da0ed,0,3,331,3,1,6,0,2,1,43.24,1758,squad-fpp,26,1505,1,577.3,0,0,0,0,1200,4,0,0.5385
6f7a58477bda1f,e59b2a302d7f94,fcd44b70e5daed,0,0,33.39,0,0,0,1349,0,0,0,1393,squad-fpp,28,-1,0,232.3,0,0,0,0,581.3,4,1514,0.4444
faa4a171d344ec,ede32cd7e90217,0d48e3e0ab5ffa,0,0,349.2,3,0,0,0,4,4,23.17,1270,squad-fpp,26,1485,0,0,0,0,1,0,3205,7,0,0.9259
a5bcf9f7a3a8fc,92742caecca4f3,91760379422f8c,0,0,96.75,0,0,0,1292,0,0,0,1331,squad-fpp,26,-1,0,0,0,0,0,0,84.58,2,1417,0.0741
abd9bde78c1468,4e2a4e92aadd2f,3c5e1f8420eef3,0,1,0,0,0,1,1000,0,0,0,1333,duo-fpp,49,-1,0,0,0,0,0,0,277.8,2,1500,0.4375
924511ffe6723f,d5a5f7443605a6,21f8d1f32f8499,0,0,0,0,0,0,0,0,0,0,1369,solo-fpp,98,1566,0,0,0,0,0,0,8.214,2,0,0.1313
32ff16c41f7757,fce94ac205925e,6be82cd92ff9b2,0,0,120.4,1,0,0,0,1,1,3.109,1470,duo-fpp,44,1496,0,0,0,0,0,0,10.16,1,0,0
368970fbc441db,07a4445f53e00c,39be1efd418d51,0,0,15.6,0,0,0,0,0,0,0,1301,squad-fpp,28,1483,0,0,0,0,0,0,155.9,1,0,0.037
ff9aa0de6dfd1b,6a579e6aaca941,4ad81625000988,0,1,178.4,2,0,0,0,1,1,1.246,1765,squad-fpp,27,1506,1,1825,0,0,0,0,1287,6,0,0.6667
f083dfb27ef60e,324c37448995f6,933fa1be137855,0,0,0,0,0,0,1162,0,0,0,1318,duo-fpp,48,-1,0,0,0,0,0,0,189.7,2,1520,0.2128
822870f36414a8,83bf7ad75bb87c,2391b2dabf6e1e,0,0,0,0,0,0,0,0,0,0,1397,squad-fpp,27,1447,0,0,0,0,0,0,322,3,0,0.3462
69c173469ff5f0,380acba5de9127,d37f24ac23b6e5,0,0,0,0,0,0,1084,0,0,0,1821,duo,40,-1,0,0,0,0,0,0,76.6,1,1460,0.1111
e0955d3076d56e,f635866c979b58,fcda492c7b1ad9,0,0,25.92,0,0,0,0,0,0,0,1394,solo-fpp,93,1500,0,0,0,0,0,0,6.6,0,0,0.1146
d19cc93eea2b29,2b8597132adb96,f80823d11b4ead,0,0,11.33,1,1,0,0,1,1,143.9,1318,squad-fpp,26,1500,0,0,0,0,0,0,1313,4,0,0.5385
e3bcf6441ccd67,d46dbf0c3a9606,6ed3a0442451ba,1,0,98.4,0,0,0,0,0,0,0,1322,solo-fpp,97,1500,0,0,0,0,0,0,656.2,3,0,0.5625
a36c04f88dced2,8d18d9587ea728,b8eb63ddd462ba,1,3,268.6,2,0,4,0,2,1,13.98,1959,squad-fpp,24,1383,1,0,0,0,0,0,787,4,0,0.5
8b1f89a7ac8699,0f093d391c2349,3479eb015a3736,0,0,200,2,1,0,0,1,1,1.559,1357,squad-fpp,26,1325,0,0,0,0,0,0,68.94,1,0,0.08
2e3fe1baed3418,40025fde839ad0,ed73cc4ae11c87,0,0,29.4,0,0,0,1340,0,0,0,1326,squad-fpp,28,-1,0,0,0,0,0,0,82.96,1,1584,0.2963
96de29c861526d,c486e92aa0ac6f,42655e162d0b17,1,1,497.9,4,0,1,1654,5,2,51.71,1301,squad-fpp,28,-1,0,0,0,0,0,0,1072,7,1514,0.6071
9bf22ece15e8c1,d6621cbf8b7bfa,7b77ce60d085cd,1,1,90.42,0,0,3,1139,0,0,0,1517,squad-fpp,27,-1,0,0,0,0,0,0,100.6,1,1508,0.1111
f717e8d5eafeb8,4b2a952be989cc,398479c7911b6d,1,0,140,1,0,0,0,1,1,3.352,1897,duo-fpp,45,1491,0,0,0,0,0,0,350.8,2,0,0.3333
7821980e2ac042,2b992b912785d3,97d660e2fd35ea,0,0,172.8,1,0,0,0,1,1,16.89,1376,duo-fpp,47,1486,0,0,0,0,0,0,515.6,4,0,0.3125
8a123c2ef4d4d6,c58de72ef01c3b,ce6b0607d53bd4,0,0,88,0,0,0,1338,0,0,0,1303,squad-fpp,25,0,0,0,0,0,0,0,324.5,2,1511,0.2083
259b60cf936fbe,4f2c47b318d9c5,086900c21b1640,2,2,902.5,4,2,2,0,3,1,104.7,1825,squad-fpp,28,1492,1,844,0,0,0,0,3305,6,0,0.963
be7919bc31656b,27cdff0bb9a9c5,8995ed16853870,0,0,0,0,0,0,1000,0,0,0,1512,squad,25,-1,0,0,0,0,0,0,2247,3,1500,0.5385
5d1d08f7ed77f4,3e63a0306fb8e5,315fcded92fcb0,0,0,36.48,0,0,0,1215,0,0,0,1532,squad-fpp,25,-1,0,0,0,0,0,0,9.003,0,1597,0.24
fc2f405e9c827b,967cbadfc46824,79bce5c8697796,0,0,0,0,0,0,1060,0,0,0,1397,squad-fpp,26,-1,0,0,0,0,0,0,352.4,2,1443,0.1071
73e24efd9d5f2c,d379024d27f932,c06bdd57650d40,1,0,176,1,0,0,0,0,0,0,1835,duo,47,1426,0,0,0,0,0,0,550.9,3,0,0.2857
c6525a0498ffd1,ac005cf15d7ed8,56e89d3a9666f5,1,3,435.7,5,0,2,1391,3,2,42.38,1307,squad-fpp,29,-1,0,0,0,0,0,0,2240,4,1504,0.7143
6390ec2d082207,0236d48e2f8be4,cc35112b681228,0,0,22.05,0,0,0,0,0,0,0,1435,squad-fpp,27,1491,1,0,0,0,0,0,122,2,0,0.0769
29ff255cadb0e6,a59084dc2da2e0,9fd63a42d97ed7,0,2,145.4,1,1,0,0,2,2,65.25,1776,duo-fpp,44,1573,0,1175,0,0,0,0,842.3,9,0,0.413
2c3653a2e4fee9,1cd699c49e0014,7594eab44e97e0,0,0,0,0,0,0,0,0,0,0,1963,solo-fpp,89,1505,0,0,0,0,0,0,339.7,1,0,0.2234
de5d4078b95b3e,f31719bc7a9b81,46fef5beda2edb,2,3,629,4,2,1,0,5,2,200.2,1394,squad,28,1456,3,203.5,0,0,0,0,2697,4,0,1
33f47cca71767c,4c1ffa8b9af503,055d2121a3b013,0,1,0,0,0,1,1113,0,0,0,1361,duo,45,-1,0,488.2,0,19.42,0,0,3440,2,1533,0.6889
03cdf39514be64,e7e09bd4ddcdfa,92e33068ea73a1,1,0,13.23,0,0,0,0,0,0,0,1486,duo-fpp,42,1542,0,0,0,0,0,0,201.3,2,0,0.122
2860d3f9ee4d4b,46f1b1c3bf0dae,25ade93a241f39,0,0,0,0,0,0,0,0,0,0,1413,duo,48,1496,0,0,0,0,0,0,257,4,0,0.1702
586264130f9316,ff83ec14002962,975c29d0816674,0,2,40.8,0,0,0,0,0,0,0,1396,squad,26,1466,0,0,0,0,0,0,3409,5,0,0.92
bada8df8f2efa1,c0e0ed2af33aec,f9104ecb7ccfe4,0,0,50.66,0,0,0,1446,0,0,0,1321,squad-fpp,29,-1,0,0,0,0,0,0,250.9,3,1471,0.1379
7c61450e8aa934,fd7e90369b8392,0a66417e22d523,0,0,0,0,0,0,0,0,0,0,1809,squad-fpp,23,1438,0,0,0,0,0,0,23.23,1,0,0.0435
c75bcec92f527b,2daeaa46459d4e,fc81da8c28af72,0,0,0,0,0,0,1330,0,0,0,1396,squad-fpp,28,-1,0,0,0,0,0,0,270.7,2,1574,0.1111
baaa694658e085,d034728f22cff7,fa71620624d3e7,0,0,0,0,0,0,1397,0,0,0,1358,squad-fpp,26,-1,0,0,0,0,0,0,0,0,1510,0
c5a0df71b40ae8,7dff92f64e9b5e,5f137593db4413,1,0,164.1,1,0,1,1254,0,0,0,1406,duo-fpp,47,-1,0,0,0,0,0,0,89.92,2,1492,0.2292
15764ec6792614,ac1282c9b43014,a0685b1f688402,0,0,0,0,0,0,1072,0,0,0,1420,squad-fpp,27,-1,0,0,0,0,0,0,240.1,1,1507,0.1538
53e31d55e322b1,68b901398daf35,abd058c725ebdf,0,0,100,1,1,0,0,1,1,7.782,1338,squad-fpp,27,1414,0,0,0,0,0,0,2500,6,0,0.7692
cb399708dde5b8,8575b50c5ce682,1ccf0335772e69,0,0,37.62,0,0,0,0,0,0,0,1822,duo-fpp,48,1496,0,0,0,0,0,0,223.9,4,0,0.1702
c0cadc43650128,b7c12392c72318,498bf4ca65a228,0,0,0,0,0,0,0,0,0,0,1360,squad-fpp,25,1454,0,0,0,0,0,0,26.54,0,0,0.1667
366d3745baac18,2c1169d472249a,0419c610115e42,0,2,158,0,0,6,1073,1,1,13.82,1462,solo,79,-1,0,0,0,62.62,0,0,2534,4,1512,0.8925
6029d2c3e946bf,4b4b485258549b,9955900513f08f,0,4,26.45,1,0,6,0,1,1,21.54,1829,squad-fpp,26,1555,0,7055,0,0,0,0,2065,6,0,0.6923
e17d8c5befa6de,eaf7cd9142ace0,01eec3431aa6ed,2,0,273.7,2,1,0,1584,1,1,40.66,1273,squad-fpp,27,-1,0,0,0,0,0,0,1327,3,1596,0.5185
912103e14df3da,103c6a17e8c0cb,55d28950bc41f5,0,0,71.38,0,0,0,0,0,0,0,1825,squad-fpp,27,1547,0,0,0,0,0,0,520.9,3,0,0.1034
e2d9a5e419ad34,7aacde973000f4,72841b42675f7a,0,0,24.51,0,0,0,0,0,0,0,1448,duo,46,1473,0,0,0,0,0,0,219.4,3,0,0.3404
8e68c3ce29ed06,3544010a8953dd,77aedaa43c00c9,1,0,93.31,0,0,0,1469,0,0,0,1416,squad-fpp,26,-1,0,0,0,0,0,0,136.1,1,1503,0.1852
9dfa67d0f8cfcf,ace83c63f521a3,f72c79a37dc266,1,1,287.2,2,2,2,0,2,2,30.02,1325,duo-fpp,42,1577,0,0,0,0,0,0,3264,7,0,0.9091
1a1521e977c1f3,5bed580cd197a9,b20e6417daa9d4,0,0,128.6,1,0,0,0,1,1,7.938,1461,duo-fpp,48,1488,0,0,0,0,0,0,85.47,1,0,0.25
8bfba106411922,caf29890057ddb,897fdfe4457764,0,0,156.8,1,0,1,1006,0,0,0,1383,duo-fpp,30,-1,0,751.3,0,0,0,0,960.3,4,1490,0.4828
dd8cb5874f72b5,8854fe77c8d235,c336c3769002c9,0,1,149.3,1,0,2,0,1,1,3.919,1369,squad-fpp,26,1445,0,0,0,0,0,0,499.6,2,0,0.4444
41d7bff5414784,a75e31285241f5,3d06557dc06a7d,0,0,0,0,0,0,0,0,0,0,1898,duo-fpp,45,1488,0,0,0,0,0,0,305.8,4,0,0.2
99cd5ee99d377d,cfb6e24d929f99,b2f2764b4ca9d9,2,0,273.3,1,1,2,0,2,2,47.05,1415,squad-fpp,27,1499,1,0,0,0,0,0,308,2,0,0.3704
5181d37c20b1e9,387181aa330e0a,7b6c083a517979,0,0,0,0,0,0,0,0,0,0,1403,duo,46,1481,0,0,0,0,0,0,73.7,4,0,0.4255
b7a2a337caca42,c1215ddb119983,09c851d4fb2ce9,0,3,28.38,0,0,1,0,0,0,0,1380,squad-fpp,27,1500,2,56.81,0,0,1,0,2631,6,0,0.7692
97c91999620270,ccc7d01392747d,db23705037cd57,0,1,0,0,0,1,1164,0,0,0,1351,squad,28,-1,0,0,0,0,0,0,99.42,1,1468,0.1429
8436883a17d842,e49bbbb5a5bc26,5dd40ceb08de47,0,4,14.16,0,0,2,1327,0,0,0,1314,squad-fpp,31,-1,0,2782,0,0,0,0,1844,9,1565,0.8667
e2ce183c2682ce,5e8e9378265a6f,fbe1c67f28b078,0,0,20,1,0,0,0,0,0,0,1383,duo-fpp,43,1470,0,0,0,0,0,0,2477,5,0,0.8889
3837114f665ba0,7be43288ed62c3,1d56e786e773a3,0,2,491.6,4,3,0,0,5,2,96.7,1336,squad,28,1478,0,0,0,0,0,1,2484,6,0,0.8276
2600b0c744c419,6.66E+16,0a84a9cb05de43,1,1,431.8,2,1,2,0,3,1,14.83,1968,duo-fpp,46,1447,0,0,0,0,0,0,1468,4,0,0.6739
ad96536291127f,3d754e81169f15,2a562f2829e412,3,3,1101,10,0,9,0,7,2,67.01,1322,squad-fpp,27,1593,2,0,0,0,0,0,3157,6,0,0.9231
4caa8ebb6b2d62,18dd1ef23cfc35,15ebf2a46ea538,1,0,85.26,0,0,0,0,0,0,0,1404,duo-fpp,45,1464,0,0,0,0,0,0,168.1,1,0,0.383
8b14bd08a3cdfa,eeb9c988da1a29,298506e1c684fa,0,0,135.7,2,1,0,0,2,1,110.8,1787,squad-fpp,30,1483,0,0,0,0,0,0,393.2,3,0,0.3448
7bd9e1b45cd3d8,9e132c0869c965,ae4771bde3e2ec,0,3,335.9,1,0,4,0,1,1,5.65,1950,normal-squad-fpp,16,1500,0,3899,0,0,0,0,3187,5,0,0.8
711c910cc0b076,352ee9dc571477,15af62f00972e9,1,4,227.2,0,1,4,0,1,1,24.99,1325,duo-fpp,46,1497,3,595.9,0,0,0,0,2237,3,0,0.9574
bfc0ba62b7375a,bcf1542c0fc406,9df5a2cf8dec23,0,0,171.5,1,1,0,0,1,1,14.52,1902,squad-fpp,27,1499,0,3834,0,0,0,0,780.2,2,0,0.6429
8a5c82c61eff4d,73f8fb0d3faa9e,1f75974065e174,0,1,0,0,0,0,1362,0,0,0,1378,squad-fpp,27,-1,0,1195,0,0,0,0,876,4,1531,0.5185
c8f60fd8de3bf2,1627ab30c4b1ff,6d8dd6089da68c,0,0,29.4,0,0,0,1108,0,0,0,1384,squad,28,-1,1,0,0,0,0,0,931.4,3,1493,0.4815
9fc5006cb7e059,6b3aded53cb337,c7e7a9822ad101,0,2,101.1,0,0,2,1171,0,0,0,1206,squad-fpp,31,-1,0,614.1,0,0,0,0,2401,4,1503,0.7667
ba3e871812469d,df18070758f2d4,8c9e6bcd1d2e4f,0,1,177,2,0,2,1253,2,1,22.39,1227,squad-fpp,28,-1,0,0,0,0,0,0,437.8,3,1486,0.3704
b5ad58f59cb308,1fba9734440d81,bd225b98abec40,2,2,159.4,0,0,0,1094,0,0,0,1268,squad-fpp,31,-1,1,265,0,0,0,0,2807,2,1519,0.8667
3bc51149f046d2,31300ab1be427d,ab6106adfb9dcd,0,3,227.6,1,0,2,0,2,1,81.33,1894,squad-fpp,26,1581,1,1414,1,0,0,0,1374,7,0,0.3462
cda40180a5dbbb,6c382d44087250,cbe3bfc1ee0386,0,4,128.9,0,0,0,0,0,0,0,1809,solo-fpp,98,1660,0,8012,0,0,0,0,2346,8,0,0.8687
de18750d9a65b1,94159fd7c0c750,b5a522bbd69a09,0,0,0,0,0,0,0,0,0,0,1960,duo,45,1409,0,0,0,0,0,0,50.01,3,0,0.1224
ff7b172b5da0af,0dfacf398782f4,9e1e8d32ea13a2,0,0,50.13,1,0,1,0,1,1,93.83,1378,duo-fpp,46,1516,0,179,0,0,0,0,599.2,5,0,0.5745
4864a32d1eac3a,1627ab30c4b1ff,6d8dd6089da68c,0,0,144.8,2,0,1,1286,2,1,70.65,1384,squad,28,-1,0,0,0,0,0,0,1019,2,1521,0.4815
50cf57eb57cd45,429d44d5c769d5,40a1695c7fbbe8,1,2,0,0,0,1,1319,0,0,0,1799,squad-fpp,26,-1,1,2148,0,0,0,0,1403,11,1531,0.6154
97f8b2b84b2e60,24e511f087e0d0,0cbe48624fdc0e,1,0,60.18,0,0,0,1285,0,0,0,1796,squad-fpp,28,-1,0,0,0,0,0,0,79.89,2,1428,0.0714
3fb46a0d6b3583,2e9deb1d64e80a,67dac6700b88f4,1,5,427.5,2,2,4,1497,4,2,137.9,1806,squad,25,-1,1,2645,0,0,0,0,1831,6,1529,0.8148
a5f07bd8f50ec6,0ad867defb97d1,7c0493c595e0ac,0,0,187,2,0,0,0,2,2,49.3,1341,squad,26,1508,0,0,0,0,0,0,538.4,5,0,0.44
6ac6625f0ecdb8,54291324b0d63d,fc162c2734f64d,0,0,36.01,0,0,0,1152,0,0,0,1913,squad,32,-1,0,0,0,0,0,0,160.4,3,1473,0.0606
3ab8128e6bcbe6,bb52a209f2e938,aabd2650b129e2,0,0,0,0,0,0,0,0,0,0,1797,duo,47,1500,0,0,0,0,0,0,0,0,0,0.1277
add469d51f0305,e4fc1734d396c9,344254641c91c2,0,1,72.91,0,0,0,1343,1,1,21.69,1889,squad-fpp,29,-1,0,4407,0,0,0,0,3039,7,1513,0.9
8f8b4e15aae36a,6a7658f94e420d,e958f1615276d4,0,1,125.9,0,0,2,0,0,0,0,1879,squad-fpp,26,1430,0,1281,0,285.2,0,0,2993,3,0,0.8148
b6ab91116d04b7,827fe72a804bba,19a56c68cfe4a2,0,2,100,0,0,0,1352,1,1,11.68,1381,solo-fpp,97,-1,0,0,0,51.49,0,0,3293,2,1672,0.9588
bd505297fe95b0,1b02b21350aa3b,f2ab6ea0561ff4,0,1,131.3,1,0,1,0,0,0,0,1805,duo-fpp,49,1500,0,0,0,0,0,0,3451,4,0,0.7708
1c1c5c882f6542,68bc119314486b,363e400093fd9d,0,2,0,0,0,2,0,0,0,0,1369,squad-fpp,29,1480,0,658.1,0,0,0,0,1905,3,0,0.5714
11da9fd91aa2de,b94ed68542f198,58c3f3dfef85fb,0,1,0,0,0,0,0,0,0,0,1369,squad-fpp,27,1470,0,653.7,0,0,0,0,1865,3,0,0.5769
975fd605f231e5,e41c80fe7474b1,5d5321522d41eb,0,0,352.8,4,0,1,0,2,1,63.95,1406,squad-fpp,27,1494,1,0,0,0,0,0,683.5,3,0,0.3333
d4d3a283cefe02,5ed6bed45102c9,708d86eeed6e78,0,0,286.7,0,1,1,1161,3,1,62.85,1896,solo-fpp,86,-1,0,0,0,0,0,0,675,4,1534,0.4205
e4130e1f4a0075,b815cd8ce42a3d,af1b0027f8e820,0,0,63.86,0,0,0,0,0,0,0,1391,squad,27,1412,0,0,0,0,0,0,94.53,4,0,0.0385
7ffb5692c068d4,9423e5e04ec304,0ea0bea88eda80,0,1,60.84,0,0,6,0,0,0,0,1846,squad,28,1423,0,4453,0,0,0,0,1949,5,0,0.9643
112eeb32b04226,15be3e4022d956,2c59c8f49d41cc,0,2,425.7,0,1,2,0,4,1,85.44,1285,solo-fpp,92,1562,0,0,0,0,0,0,1317,4,0,0.8043
6199db5b94a8be,da15b4b489c4d9,c6eedbea7da89b,0,1,333.8,3,0,0,1796,2,1,42.45,1412,squad-fpp,28,-1,1,0,0,0,0,0,854.4,3,1609,0.5714
